Date,SKU,Units_Sold,Revenue,Price,Promotion
2025-01-30,SKU030,7,66034.57,9433.51,0
2025-01-30,SKU031,16,139454.88,8715.93,0
2025-01-30,SKU032,7,39288.13,5612.59,0
2025-01-30,SKU033,17,60486.0,3558.0,0
2025-01-30,SKU034,22,33399.08,1518.14,0
2025-01-30,SKU035,23,250014.37,10870.19,0
2025-01-30,SKU036,2,11374.0,5687.0,0
2025-01-30,SKU037,17,46706.14,2747.42,0
2025-01-30,SKU038,8,31592.8,3949.1,0
2025-01-30,SKU039,5,35594.75,7118.95,0
2025-01-30,SKU040,12,29406.72,2450.56,0
2025-01-30,SKU041,7,72357.11,10336.73,0
2025-01-30,SKU042,15,137982.45,9198.83,0
2025-01-30,SKU043,19,166169.63,8745.77,0
2025-01-30,SKU044,12,64947.36,5412.28,0
2025-01-30,SKU045,29,222626.62,7676.78,0
2025-01-30,SKU046,9,64579.86,7175.54,0
2025-01-30,SKU047,17,134949.74,7938.22,0
2025-01-30,SKU048,7,9656.85,1379.55,0
2025-01-30,SKU049,17,88797.29,5223.37,0
2025-01-30,SKU050,3,2648.16,882.72,0
2025-01-31,SKU001,11,40304.55,3664.05,0
2025-01-31,SKU002,11,41862.59,3805.69,0
2025-01-31,SKU003,5,40391.15,8078.23,0
2025-01-31,SKU004,4,27446.28,6861.57,0
2025-01-31,SKU005,20,189864.4,9493.22,0
2025-01-31,SKU006,7,56742.28,8106.04,0
2025-01-31,SKU007,23,117624.07,5114.09,0
2025-01-31,SKU008,23,226380.72,9842.64,0
2025-01-31,SKU009,16,37390.24,2336.89,0
2025-01-31,SKU010,14,9288.44,663.46,0
2025-01-31,SKU011,2,2889.12,1444.56,0
2025-01-31,SKU012,32,280939.84,8779.37,0
2025-01-31,SKU013,10,57577.8,5757.78,0
2025-01-31,SKU014,11,24978.25,2270.75,0
2025-01-31,SKU015,1,6212.12,6212.12,0
2025-01-31,SKU016,13,28168.66,2166.82,0
2025-01-31,SKU017,14,118682.48,8477.32,0
2025-01-31,SKU018,19,105932.79,5575.41,0
2025-01-31,SKU019,13,62658.05,4819.85,0
2025-01-31,SKU020,11,42872.94,3897.54,0
2025-01-31,SKU021,9,69401.52,7711.28,0
2025-01-31,SKU022,7,32179.21,4597.03,0
2025-01-31,SKU023,12,17000.88,1416.74,0
2025-01-31,SKU024,8,14150.96,1768.87,0
2025-01-31,SKU025,3,34674.03,11558.01,0
2025-01-31,SKU026,20,218790.8,10939.54,0
2025-01-31,SKU027,24,204398.4,8516.6,0
2025-01-31,SKU028,8,27872.72,3484.09,0
2025-01-31,SKU029,14,162994.3,11642.45,0
2025-01-31,SKU030,2,18867.02,9433.51,0
2025-01-31,SKU031,17,148170.81,8715.93,0
2025-01-31,SKU032,10,56125.9,5612.59,0
2025-01-31,SKU033,23,81834.0,3558.0,0
2025-01-31,SKU034,24,36435.36,1518.14,0
2025-01-31,SKU035,15,163052.85,10870.19,0
2025-01-31,SKU036,5,28435.0,5687.0,0
2025-01-31,SKU037,27,74180.34,2747.42,0
2025-01-31,SKU038,7,27643.7,3949.1,0
2025-01-31,SKU039,2,14237.9,7118.95,0
2025-01-31,SKU040,14,34307.84,2450.56,0
2025-01-31,SKU041,12,124040.76,10336.73,0
2025-01-31,SKU042,20,183976.6,9198.83,0
2025-01-31,SKU043,23,201152.71,8745.77,0
2025-01-31,SKU044,7,37885.96,5412.28,0
2025-01-31,SKU045,25,191919.5,7676.78,0
2025-01-31,SKU046,8,57404.32,7175.54,0
2025-01-31,SKU047,11,87320.42,7938.22,0
2025-01-31,SKU048,9,12415.95,1379.55,0
2025-01-31,SKU049,27,141030.99,5223.37,0
2025-01-31,SKU050,4,3530.88,882.72,0
2025-02-01,SKU001,15,54960.75,3664.05,0
2025-02-01,SKU002,11,41862.59,3805.69,0
2025-02-01,SKU003,11,88860.53,8078.23,0
2025-02-01,SKU004,7,48030.99,6861.57,0
2025-02-01,SKU005,16,151891.52,9493.22,0
2025-02-01,SKU006,14,113484.56,8106.04,0
2025-02-01,SKU007,27,138080.43,5114.09,0
2025-02-01,SKU008,22,216538.08,9842.64,0
2025-02-01,SKU009,11,25705.79,2336.89,0
2025-02-01,SKU010,14,9288.44,663.46,0
2025-02-01,SKU011,2,2889.12,1444.56,0
2025-02-01,SKU012,25,219484.25,8779.37,0
2025-02-01,SKU013,14,80608.92,5757.78,0
2025-02-01,SKU014,27,61310.25,2270.75,0
2025-02-01,SKU015,1,6212.12,6212.12,0
2025-02-01,SKU016,18,39002.76,2166.82,0
2025-02-01,SKU017,18,152591.76,8477.32,0
2025-02-01,SKU018,32,178413.12,5575.41,0
2025-02-01,SKU019,15,72297.75,4819.85,0
2025-02-01,SKU020,15,58463.1,3897.54,0
2025-02-01,SKU021,19,146514.32,7711.28,0
2025-02-01,SKU022,19,87343.57,4597.03,0
2025-02-01,SKU023,21,29751.54,1416.74,0
2025-02-01,SKU024,11,19457.57,1768.87,0
2025-02-01,SKU025,4,46232.04,11558.01,0
2025-02-01,SKU026,27,295367.58,10939.54,0
2025-02-01,SKU027,26,221431.6,8516.6,0
2025-02-01,SKU028,3,10452.27,3484.09,0
2025-02-01,SKU029,13,151351.85,11642.45,0
2025-02-01,SKU030,5,47167.55,9433.51,0
2025-02-01,SKU031,22,191750.46,8715.93,0
2025-02-01,SKU032,10,56125.9,5612.59,0
2025-02-01,SKU033,20,71160.0,3558.0,0
2025-02-01,SKU034,25,37953.5,1518.14,0
2025-02-01,SKU035,25,271754.75,10870.19,0
2025-02-01,SKU036,10,56870.0,5687.0,0
2025-02-01,SKU037,26,71432.92,2747.42,0
2025-02-01,SKU038,2,7898.2,3949.1,0
2025-02-01,SKU039,8,56951.6,7118.95,0
2025-02-01,SKU040,22,53912.32,2450.56,0
2025-02-01,SKU041,15,155050.95,10336.73,0
2025-02-01,SKU042,32,294362.56,9198.83,0
2025-02-01,SKU043,30,262373.1,8745.77,0
2025-02-01,SKU044,6,32473.68,5412.28,0
2025-02-01,SKU045,28,214949.84,7676.78,0
2025-02-01,SKU046,15,107633.1,7175.54,0
2025-02-01,SKU047,19,150826.18,7938.22,0
2025-02-01,SKU048,7,9656.85,1379.55,0
2025-02-01,SKU049,26,135807.62,5223.37,0
2025-02-01,SKU050,7,6179.04,882.72,0
2025-02-02,SKU001,24,87937.2,3664.05,0
2025-02-02,SKU002,11,41862.59,3805.69,0
2025-02-02,SKU003,7,56547.61,8078.23,0
2025-02-02,SKU004,5,34307.85,6861.57,0
2025-02-02,SKU005,19,180371.18,9493.22,0
2025-02-02,SKU006,4,32424.16,8106.04,0
2025-02-02,SKU007,29,148308.61,5114.09,0
2025-02-02,SKU008,20,196852.8,9842.64,0
2025-02-02,SKU009,7,16358.23,2336.89,0
2025-02-02,SKU010,17,11278.82,663.46,0
2025-02-02,SKU011,1,1444.56,1444.56,0
2025-02-02,SKU012,32,280939.84,8779.37,0
2025-02-02,SKU013,16,92124.48,5757.78,0
2025-02-02,SKU014,20,45415.0,2270.75,0
2025-02-02,SKU015,9,55909.08,6212.12,0
2025-02-02,SKU016,9,19501.38,2166.82,0
2025-02-02,SKU017,18,152591.76,8477.32,0
2025-02-02,SKU018,29,161686.89,5575.41,0
2025-02-02,SKU019,21,101216.85,4819.85,0
2025-02-02,SKU020,14,54565.56,3897.54,0
2025-02-02,SKU021,9,69401.52,7711.28,0
2025-02-02,SKU022,13,59761.39,4597.03,0
2025-02-02,SKU023,8,11333.92,1416.74,0
2025-02-02,SKU024,14,24764.18,1768.87,0
2025-02-02,SKU025,1,11558.01,11558.01,0
2025-02-02,SKU026,33,361004.82,10939.54,0
2025-02-02,SKU027,30,255498.0,8516.6,0
2025-02-02,SKU028,6,20904.54,3484.09,0
2025-02-02,SKU029,20,232849.0,11642.45,0
2025-02-02,SKU030,3,28300.53,9433.51,0
2025-02-02,SKU031,28,244046.04,8715.93,0
2025-02-02,SKU032,16,89801.44,5612.59,0
2025-02-02,SKU033,30,106740.0,3558.0,0
2025-02-02,SKU034,20,30362.8,1518.14,0
2025-02-02,SKU035,15,163052.85,10870.19,0
2025-02-02,SKU036,8,45496.0,5687.0,0
2025-02-02,SKU037,30,82422.6,2747.42,0
2025-02-02,SKU038,10,39491.0,3949.1,0
2025-02-02,SKU039,4,28475.8,7118.95,0
2025-02-02,SKU040,20,49011.2,2450.56,0
2025-02-02,SKU041,13,134377.49,10336.73,0
2025-02-02,SKU042,31,285163.73,9198.83,0
2025-02-02,SKU043,27,236135.79,8745.77,0
2025-02-02,SKU044,6,32473.68,5412.28,0
2025-02-02,SKU045,29,222626.62,7676.78,0
2025-02-02,SKU046,12,86106.48,7175.54,0
2025-02-02,SKU047,17,134949.74,7938.22,0
2025-02-02,SKU048,14,19313.7,1379.55,0
2025-02-02,SKU049,28,146254.36,5223.37,0
2025-02-02,SKU050,11,9709.92,882.72,0
2025-02-03,SKU001,20,73281.0,3664.05,0
2025-02-03,SKU002,10,38056.9,3805.69,0
2025-02-03,SKU003,3,24234.69,8078.23,0
2025-02-03,SKU004,5,34307.85,6861.57,0
2025-02-03,SKU005,18,170877.96,9493.22,0
2025-02-03,SKU006,9,72954.36,8106.04,0
2025-02-03,SKU007,22,112509.98,5114.09,0
2025-02-03,SKU008,15,147639.6,9842.64,0
2025-02-03,SKU009,5,11684.45,2336.89,0
2025-02-03,SKU010,12,7961.52,663.46,0
2025-02-03,SKU011,4,5778.24,1444.56,0
2025-02-03,SKU012,21,184366.77,8779.37,0
2025-02-03,SKU013,15,86366.7,5757.78,0
2025-02-03,SKU014,18,40873.5,2270.75,0
2025-02-03,SKU015,4,24848.48,6212.12,0
2025-02-03,SKU016,19,41169.58,2166.82,0
2025-02-03,SKU017,21,178023.72,8477.32,0
2025-02-03,SKU018,20,111508.2,5575.41,0
2025-02-03,SKU019,20,96397.0,4819.85,0
2025-02-03,SKU020,19,74053.26,3897.54,0
2025-02-03,SKU021,7,53978.96,7711.28,0
2025-02-03,SKU022,11,50567.33,4597.03,0
2025-02-03,SKU023,9,12750.66,1416.74,0
2025-02-03,SKU024,14,24764.18,1768.87,0
2025-02-03,SKU025,4,46232.04,11558.01,0
2025-02-03,SKU026,32,350065.28,10939.54,0
2025-02-03,SKU027,27,229948.2,8516.6,0
2025-02-03,SKU028,8,27872.72,3484.09,0
2025-02-03,SKU029,14,162994.3,11642.45,0
2025-02-03,SKU030,4,37734.04,9433.51,0
2025-02-03,SKU031,22,191750.46,8715.93,0
2025-02-03,SKU032,2,11225.18,5612.59,0
2025-02-03,SKU033,22,78276.0,3558.0,0
2025-02-03,SKU034,16,24290.24,1518.14,0
2025-02-03,SKU035,21,228273.99,10870.19,0
2025-02-03,SKU036,4,22748.0,5687.0,0
2025-02-03,SKU037,24,65938.08,2747.42,0
2025-02-03,SKU038,6,23694.6,3949.1,0
2025-02-03,SKU039,9,64070.55,7118.95,0
2025-02-03,SKU040,14,34307.84,2450.56,0
2025-02-03,SKU041,13,134377.49,10336.73,0
2025-02-03,SKU042,16,147181.28,9198.83,0
2025-02-03,SKU043,22,192406.94,8745.77,0
2025-02-03,SKU044,8,43298.24,5412.28,0
2025-02-03,SKU045,27,207273.06,7676.78,0
2025-02-03,SKU046,8,57404.32,7175.54,0
2025-02-03,SKU047,12,95258.64,7938.22,0
2025-02-03,SKU048,8,11036.4,1379.55,0
2025-02-03,SKU049,25,130584.25,5223.37,0
2025-02-03,SKU050,5,4413.6,882.72,0
2025-02-04,SKU001,15,54960.75,3664.05,0
2025-02-04,SKU002,7,26639.83,3805.69,0
2025-02-04,SKU003,5,40391.15,8078.23,0
2025-02-04,SKU004,9,61754.13,6861.57,0
2025-02-04,SKU005,22,208850.84,9493.22,0
2025-02-04,SKU006,3,24318.12,8106.04,0
2025-02-04,SKU007,19,97167.71,5114.09,0
2025-02-04,SKU008,20,196852.8,9842.64,0
2025-02-04,SKU009,10,23368.9,2336.89,0
2025-02-04,SKU010,14,9288.44,663.46,0
2025-02-04,SKU011,2,2889.12,1444.56,0
2025-02-04,SKU012,24,210704.88,8779.37,0
2025-02-04,SKU013,10,57577.8,5757.78,0
2025-02-04,SKU014,12,27249.0,2270.75,0
2025-02-04,SKU015,2,12424.24,6212.12,0
2025-02-04,SKU016,23,49836.86,2166.82,0
2025-02-04,SKU017,16,135637.12,8477.32,0
2025-02-04,SKU018,14,78055.74,5575.41,0
2025-02-04,SKU019,12,57838.2,4819.85,0
2025-02-04,SKU020,12,46770.48,3897.54,0
2025-02-04,SKU021,10,77112.8,7711.28,0
2025-02-04,SKU022,9,41373.27,4597.03,0
2025-02-04,SKU023,16,22667.84,1416.74,0
2025-02-04,SKU024,10,17688.7,1768.87,0
2025-02-04,SKU025,5,57790.05,11558.01,0
2025-02-04,SKU026,22,240669.88,10939.54,0
2025-02-04,SKU027,31,264014.6,8516.6,0
2025-02-04,SKU028,5,17420.45,3484.09,0
2025-02-04,SKU029,7,81497.15,11642.45,0
2025-02-04,SKU030,12,113202.12,9433.51,0
2025-02-04,SKU031,23,200466.39,8715.93,0
2025-02-04,SKU032,11,61738.49,5612.59,0
2025-02-04,SKU033,22,78276.0,3558.0,0
2025-02-04,SKU034,21,31880.94,1518.14,0
2025-02-04,SKU035,30,326105.7,10870.19,0
2025-02-04,SKU036,5,28435.0,5687.0,0
2025-02-04,SKU037,24,65938.08,2747.42,0
2025-02-04,SKU038,4,15796.4,3949.1,0
2025-02-04,SKU039,2,14237.9,7118.95,0
2025-02-04,SKU040,21,51461.76,2450.56,0
2025-02-04,SKU041,8,82693.84,10336.73,0
2025-02-04,SKU042,15,137982.45,9198.83,0
2025-02-04,SKU043,19,166169.63,8745.77,0
2025-02-04,SKU044,8,43298.24,5412.28,0
2025-02-04,SKU045,23,176565.94,7676.78,0
2025-02-04,SKU046,15,107633.1,7175.54,0
2025-02-04,SKU047,15,119073.3,7938.22,0
2025-02-04,SKU048,8,11036.4,1379.55,0
2025-02-04,SKU049,26,135807.62,5223.37,0
2025-02-04,SKU050,8,7061.76,882.72,0
2025-02-05,SKU001,13,47632.65,3664.05,0
2025-02-05,SKU002,7,26639.83,3805.69,0
2025-02-05,SKU003,4,32312.92,8078.23,0
2025-02-05,SKU004,7,48030.99,6861.57,0
2025-02-05,SKU005,18,170877.96,9493.22,0
2025-02-05,SKU006,8,64848.32,8106.04,0
2025-02-05,SKU007,28,143194.52,5114.09,0
2025-02-05,SKU008,19,187010.16,9842.64,0
2025-02-05,SKU009,9,21032.01,2336.89,0
2025-02-05,SKU010,15,9951.9,663.46,0
2025-02-05,SKU011,2,2889.12,1444.56,0
2025-02-05,SKU012,19,166808.03,8779.37,0
2025-02-05,SKU013,9,51820.02,5757.78,0
2025-02-05,SKU014,22,49956.5,2270.75,0
2025-02-05,SKU015,4,24848.48,6212.12,0
2025-02-05,SKU016,20,43336.4,2166.82,0
2025-02-05,SKU017,23,194978.36,8477.32,0
2025-02-05,SKU018,28,156111.48,5575.41,0
2025-02-05,SKU019,12,57838.2,4819.85,0
2025-02-05,SKU020,12,46770.48,3897.54,0
2025-02-05,SKU021,5,38556.4,7711.28,0
2025-02-05,SKU022,10,45970.3,4597.03,0
2025-02-05,SKU023,7,9917.18,1416.74,0
2025-02-05,SKU024,8,14150.96,1768.87,0
2025-02-05,SKU025,2,23116.02,11558.01,0
2025-02-05,SKU026,26,284428.04,10939.54,0
2025-02-05,SKU027,19,161815.4,8516.6,0
2025-02-05,SKU028,4,13936.36,3484.09,0
2025-02-05,SKU029,15,174636.75,11642.45,0
2025-02-05,SKU030,8,75468.08,9433.51,0
2025-02-05,SKU031,23,200466.39,8715.93,0
2025-02-05,SKU032,9,50513.31,5612.59,0
2025-02-05,SKU033,24,85392.0,3558.0,0
2025-02-05,SKU034,14,21253.96,1518.14,0
2025-02-05,SKU035,21,228273.99,10870.19,0
2025-02-05,SKU036,7,39809.0,5687.0,0
2025-02-05,SKU037,25,68685.5,2747.42,0
2025-02-05,SKU038,13,51338.3,3949.1,0
2025-02-05,SKU039,5,35594.75,7118.95,0
2025-02-05,SKU040,13,31857.28,2450.56,0
2025-02-05,SKU041,10,103367.3,10336.73,0
2025-02-05,SKU042,22,202374.26,9198.83,0
2025-02-05,SKU043,26,227390.02,8745.77,0
2025-02-05,SKU044,8,43298.24,5412.28,0
2025-02-05,SKU045,32,245656.96,7676.78,0
2025-02-05,SKU046,13,93282.02,7175.54,0
2025-02-05,SKU047,12,95258.64,7938.22,0
2025-02-05,SKU048,7,9656.85,1379.55,0
2025-02-05,SKU049,26,135807.62,5223.37,0
2025-02-05,SKU050,3,2648.16,882.72,0
2025-02-06,SKU001,12,43968.6,3664.05,0
2025-02-06,SKU002,11,41862.59,3805.69,0
2025-02-06,SKU003,4,32312.92,8078.23,0
2025-02-06,SKU004,3,20584.71,6861.57,0
2025-02-06,SKU005,14,132905.08,9493.22,0
2025-02-06,SKU006,8,64848.32,8106.04,0
2025-02-06,SKU007,25,127852.25,5114.09,0
2025-02-06,SKU008,27,265751.28,9842.64,0
2025-02-06,SKU009,18,42064.02,2336.89,0
2025-02-06,SKU010,28,18576.88,663.46,0
2025-02-06,SKU011,1,1444.56,1444.56,0
2025-02-06,SKU012,26,228263.62,8779.37,0
2025-02-06,SKU013,19,109397.82,5757.78,0
2025-02-06,SKU014,23,52227.25,2270.75,0
2025-02-06,SKU015,9,55909.08,6212.12,0
2025-02-06,SKU016,13,28168.66,2166.82,0
2025-02-06,SKU017,13,110205.16,8477.32,0
2025-02-06,SKU018,28,156111.48,5575.41,0
2025-02-06,SKU019,13,62658.05,4819.85,0
2025-02-06,SKU020,14,54565.56,3897.54,0
2025-02-06,SKU021,8,61690.24,7711.28,0
2025-02-06,SKU022,13,59761.39,4597.03,0
2025-02-06,SKU023,13,18417.62,1416.74,0
2025-02-06,SKU024,20,35377.4,1768.87,0
2025-02-06,SKU025,3,34674.03,11558.01,0
2025-02-06,SKU026,20,218790.8,10939.54,0
2025-02-06,SKU027,29,246981.4,8516.6,0
2025-02-06,SKU028,8,27872.72,3484.09,0
2025-02-06,SKU029,19,221206.55,11642.45,0
2025-02-06,SKU030,8,75468.08,9433.51,0
2025-02-06,SKU031,20,174318.6,8715.93,0
2025-02-06,SKU032,11,61738.49,5612.59,0
2025-02-06,SKU033,23,81834.0,3558.0,0
2025-02-06,SKU034,24,36435.36,1518.14,0
2025-02-06,SKU035,19,206533.61,10870.19,0
2025-02-06,SKU036,5,28435.0,5687.0,0
2025-02-06,SKU037,18,49453.56,2747.42,0
2025-02-06,SKU038,8,31592.8,3949.1,0
2025-02-06,SKU039,0,0.0,7118.95,0
2025-02-06,SKU040,17,41659.52,2450.56,0
2025-02-06,SKU041,19,196397.87,10336.73,0
2025-02-06,SKU042,18,165578.94,9198.83,0
2025-02-06,SKU043,27,236135.79,8745.77,0
2025-02-06,SKU044,8,43298.24,5412.28,0
2025-02-06,SKU045,21,161212.38,7676.78,0
2025-02-06,SKU046,11,78930.94,7175.54,0
2025-02-06,SKU047,19,150826.18,7938.22,0
2025-02-06,SKU048,11,15175.05,1379.55,0
2025-02-06,SKU049,35,182817.95,5223.37,0
2025-02-06,SKU050,4,3530.88,882.72,0
2025-02-07,SKU001,13,47632.65,3664.05,0
2025-02-07,SKU002,8,30445.52,3805.69,0
2025-02-07,SKU003,5,40391.15,8078.23,0
2025-02-07,SKU004,1,6861.57,6861.57,0
2025-02-07,SKU005,16,151891.52,9493.22,0
2025-02-07,SKU006,10,81060.4,8106.04,0
2025-02-07,SKU007,25,127852.25,5114.09,0
2025-02-07,SKU008,15,147639.6,9842.64,0
2025-02-07,SKU009,20,46737.8,2336.89,0
2025-02-07,SKU010,18,11942.28,663.46,0
2025-02-07,SKU011,2,2889.12,1444.56,0
2025-02-07,SKU012,34,298498.58,8779.37,0
2025-02-07,SKU013,15,86366.7,5757.78,0
2025-02-07,SKU014,29,65851.75,2270.75,0
2025-02-07,SKU015,2,12424.24,6212.12,0
2025-02-07,SKU016,12,26001.84,2166.82,0
2025-02-07,SKU017,10,84773.2,8477.32,0
2025-02-07,SKU018,24,133809.84,5575.41,0
2025-02-07,SKU019,13,62658.05,4819.85,0
2025-02-07,SKU020,15,58463.1,3897.54,0
2025-02-07,SKU021,11,84824.08,7711.28,0
2025-02-07,SKU022,6,27582.18,4597.03,0
2025-02-07,SKU023,16,22667.84,1416.74,0
2025-02-07,SKU024,13,22995.31,1768.87,0
2025-02-07,SKU025,3,34674.03,11558.01,0
2025-02-07,SKU026,18,196911.72,10939.54,0
2025-02-07,SKU027,23,195881.8,8516.6,0
2025-02-07,SKU028,6,20904.54,3484.09,0
2025-02-07,SKU029,18,209564.1,11642.45,0
2025-02-07,SKU030,3,28300.53,9433.51,0
2025-02-07,SKU031,20,174318.6,8715.93,0
2025-02-07,SKU032,10,56125.9,5612.59,0
2025-02-07,SKU033,13,46254.0,3558.0,0
2025-02-07,SKU034,21,31880.94,1518.14,0
2025-02-07,SKU035,23,250014.37,10870.19,0
2025-02-07,SKU036,7,39809.0,5687.0,0
2025-02-07,SKU037,26,71432.92,2747.42,0
2025-02-07,SKU038,7,27643.7,3949.1,0
2025-02-07,SKU039,1,7118.95,7118.95,0
2025-02-07,SKU040,15,36758.4,2450.56,0
2025-02-07,SKU041,8,82693.84,10336.73,0
2025-02-07,SKU042,32,294362.56,9198.83,0
2025-02-07,SKU043,34,297356.18,8745.77,0
2025-02-07,SKU044,12,64947.36,5412.28,0
2025-02-07,SKU045,34,261010.52,7676.78,0
2025-02-07,SKU046,6,43053.24,7175.54,0
2025-02-07,SKU047,14,111135.08,7938.22,0
2025-02-07,SKU048,1,1379.55,1379.55,0
2025-02-07,SKU049,28,146254.36,5223.37,0
2025-02-07,SKU050,7,6179.04,882.72,0
2025-02-08,SKU001,15,54960.75,3664.05,0
2025-02-08,SKU002,15,57085.35,3805.69,0
2025-02-08,SKU003,8,64625.84,8078.23,0
2025-02-08,SKU004,4,27446.28,6861.57,0
2025-02-08,SKU005,19,180371.18,9493.22,0
2025-02-08,SKU006,3,24318.12,8106.04,0
2025-02-08,SKU007,24,122738.16,5114.09,0
2025-02-08,SKU008,21,206695.44,9842.64,0
2025-02-08,SKU009,13,30379.57,2336.89,0
2025-02-08,SKU010,16,10615.36,663.46,0
2025-02-08,SKU011,3,4333.68,1444.56,0
2025-02-08,SKU012,38,333616.06,8779.37,0
2025-02-08,SKU013,13,74851.14,5757.78,0
2025-02-08,SKU014,33,74934.75,2270.75,0
2025-02-08,SKU015,3,18636.36,6212.12,0
2025-02-08,SKU016,10,21668.2,2166.82,0
2025-02-08,SKU017,20,169546.4,8477.32,0
2025-02-08,SKU018,30,167262.3,5575.41,0
2025-02-08,SKU019,7,33738.95,4819.85,0
2025-02-08,SKU020,9,35077.86,3897.54,0
2025-02-08,SKU021,11,84824.08,7711.28,0
2025-02-08,SKU022,13,59761.39,4597.03,0
2025-02-08,SKU023,17,24084.58,1416.74,0
2025-02-08,SKU024,13,22995.31,1768.87,0
2025-02-08,SKU025,7,80906.07,11558.01,0
2025-02-08,SKU026,27,295367.58,10939.54,0
2025-02-08,SKU027,36,306597.6,8516.6,0
2025-02-08,SKU028,6,20904.54,3484.09,0
2025-02-08,SKU029,14,162994.3,11642.45,0
2025-02-08,SKU030,4,37734.04,9433.51,0
2025-02-08,SKU031,20,174318.6,8715.93,0
2025-02-08,SKU032,16,89801.44,5612.59,0
2025-02-08,SKU033,21,74718.0,3558.0,0
2025-02-08,SKU034,26,39471.64,1518.14,0
2025-02-08,SKU035,25,271754.75,10870.19,0
2025-02-08,SKU036,6,34122.0,5687.0,0
2025-02-08,SKU037,32,87917.44,2747.42,0
2025-02-08,SKU038,5,19745.5,3949.1,0
2025-02-08,SKU039,5,35594.75,7118.95,0
2025-02-08,SKU040,12,29406.72,2450.56,0
2025-02-08,SKU041,9,93030.57,10336.73,0
2025-02-08,SKU042,23,211573.09,9198.83,0
2025-02-08,SKU043,31,271118.87,8745.77,0
2025-02-08,SKU044,10,54122.8,5412.28,0
2025-02-08,SKU045,18,138182.04,7676.78,0
2025-02-08,SKU046,14,100457.56,7175.54,0
2025-02-08,SKU047,17,134949.74,7938.22,0
2025-02-08,SKU048,6,8277.3,1379.55,0
2025-02-08,SKU049,30,156701.1,5223.37,0
2025-02-08,SKU050,5,4413.6,882.72,0
2025-02-09,SKU001,18,65952.9,3664.05,0
2025-02-09,SKU002,13,49473.97,3805.69,0
2025-02-09,SKU003,5,40391.15,8078.23,0
2025-02-09,SKU004,3,20584.71,6861.57,0
2025-02-09,SKU005,16,151891.52,9493.22,0
2025-02-09,SKU006,5,40530.2,8106.04,0
2025-02-09,SKU007,36,184107.24,5114.09,0
2025-02-09,SKU008,17,167324.88,9842.64,0
2025-02-09,SKU009,11,25705.79,2336.89,0
2025-02-09,SKU010,21,13932.66,663.46,0
2025-02-09,SKU011,2,2889.12,1444.56,0
2025-02-09,SKU012,33,289719.21,8779.37,0
2025-02-09,SKU013,16,92124.48,5757.78,0
2025-02-09,SKU014,30,68122.5,2270.75,0
2025-02-09,SKU015,7,43484.84,6212.12,0
2025-02-09,SKU016,15,32502.3,2166.82,0
2025-02-09,SKU017,9,76295.88,8477.32,0
2025-02-09,SKU018,31,172837.71,5575.41,0
2025-02-09,SKU019,18,86757.3,4819.85,0
2025-02-09,SKU020,12,46770.48,3897.54,0
2025-02-09,SKU021,11,84824.08,7711.28,0
2025-02-09,SKU022,13,59761.39,4597.03,0
2025-02-09,SKU023,20,28334.8,1416.74,0
2025-02-09,SKU024,6,10613.22,1768.87,0
2025-02-09,SKU025,4,46232.04,11558.01,0
2025-02-09,SKU026,25,273488.5,10939.54,0
2025-02-09,SKU027,32,272531.2,8516.6,0
2025-02-09,SKU028,7,24388.63,3484.09,0
2025-02-09,SKU029,18,209564.1,11642.45,0
2025-02-09,SKU030,2,18867.02,9433.51,0
2025-02-09,SKU031,24,209182.32,8715.93,0
2025-02-09,SKU032,15,84188.85,5612.59,0
2025-02-09,SKU033,21,74718.0,3558.0,0
2025-02-09,SKU034,23,34917.22,1518.14,0
2025-02-09,SKU035,40,434807.6,10870.19,0
2025-02-09,SKU036,5,28435.0,5687.0,0
2025-02-09,SKU037,32,87917.44,2747.42,0
2025-02-09,SKU038,4,15796.4,3949.1,0
2025-02-09,SKU039,4,28475.8,7118.95,0
2025-02-09,SKU040,10,24505.6,2450.56,0
2025-02-09,SKU041,10,103367.3,10336.73,0
2025-02-09,SKU042,25,229970.75,9198.83,0
2025-02-09,SKU043,32,279864.64,8745.77,0
2025-02-09,SKU044,15,81184.2,5412.28,0
2025-02-09,SKU045,24,184242.72,7676.78,0
2025-02-09,SKU046,9,64579.86,7175.54,0
2025-02-09,SKU047,19,150826.18,7938.22,0
2025-02-09,SKU048,12,16554.6,1379.55,0
2025-02-09,SKU049,29,151477.73,5223.37,0
2025-02-09,SKU050,9,7944.48,882.72,0
2025-02-10,SKU001,26,95265.3,3664.05,0
2025-02-10,SKU002,15,57085.35,3805.69,0
2025-02-10,SKU003,7,56547.61,8078.23,0
2025-02-10,SKU004,3,20584.71,6861.57,0
2025-02-10,SKU005,19,180371.18,9493.22,0
2025-02-10,SKU006,8,64848.32,8106.04,0
2025-02-10,SKU007,24,122738.16,5114.09,0
2025-02-10,SKU008,23,226380.72,9842.64,0
2025-02-10,SKU009,11,25705.79,2336.89,0
2025-02-10,SKU010,20,13269.2,663.46,0
2025-02-10,SKU011,2,2889.12,1444.56,0
2025-02-10,SKU012,32,280939.84,8779.37,0
2025-02-10,SKU013,15,86366.7,5757.78,0
2025-02-10,SKU014,29,65851.75,2270.75,0
2025-02-10,SKU015,11,68333.32,6212.12,0
2025-02-10,SKU016,17,36835.94,2166.82,0
2025-02-10,SKU017,17,144114.44,8477.32,0
