Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2025-03-01,SKU116,179,8,5,26,59,771327.11
2025-03-01,SKU117,237,345,13,90,247,154689.9
2025-03-01,SKU118,31,13,7,21,45,31562.03
2025-03-01,SKU119,344,76,6,83,146,2697534.48
2025-03-01,SKU120,287,137,5,76,141,1805502.65
2025-03-01,SKU121,43,9,3,6,10,55589.54
2025-03-01,SKU122,178,36,3,30,52,753870.94
2025-03-01,SKU123,410,235,10,82,264,1326120.4
2025-03-01,SKU124,136,31,7,30,68,314852.24
2025-03-01,SKU125,451,192,3,125,183,1569881.39
2025-03-01,SKU126,411,91,12,129,390,1273368.42
2025-03-01,SKU127,562,91,3,84,136,1793257.7
2025-03-01,SKU128,311,510,9,143,359,793295.69
2025-03-01,SKU129,76,59,5,28,45,302256.56
2025-03-01,SKU130,852,762,7,224,421,3748476.24
2025-03-01,SKU131,152,54,14,44,128,985574.08
2025-03-01,SKU132,449,383,13,124,330,2314644.39
2025-03-01,SKU133,1548,192,9,363,776,2815254.72
2025-03-01,SKU134,285,171,5,77,128,1972362.45
2025-03-01,SKU135,122,346,9,84,218,120412.78
2025-03-01,SKU136,85,52,4,42,64,76909.7
2025-03-01,SKU137,1308,712,7,184,476,10047166.56
2025-03-01,SKU138,60,104,5,47,79,291062.4
2025-03-01,SKU139,624,367,4,114,210,4730987.04
2025-03-01,SKU140,595,559,10,103,414,2869738.55
2025-03-01,SKU141,186,740,13,165,496,293416.86
2025-03-01,SKU142,584,203,7,100,228,2736822.56
2025-03-01,SKU143,123,85,11,97,271,758960.43
2025-03-01,SKU144,45,23,14,21,82,182888.55
2025-03-01,SKU145,709,360,8,302,632,835159.46
2025-03-01,SKU146,390,163,3,96,148,362598.6
2025-03-01,SKU147,443,140,14,91,300,2769188.57
2025-03-01,SKU148,123,27,8,47,95,348789.87
2025-03-01,SKU149,459,82,8,46,169,1077112.35
2025-03-01,SKU150,188,193,9,62,196,505139.08
2025-03-01,SKU151,1310,208,14,150,757,9831536.9
2025-03-01,SKU152,460,9,5,76,148,1481535.8
2025-03-01,SKU153,574,239,14,133,368,4307915.92
2025-03-01,SKU154,212,1,6,18,55,840603.32
2025-03-01,SKU155,216,177,9,45,116,1255530.24
2025-03-01,SKU156,338,29,7,73,212,394854.98
2025-03-01,SKU157,33,31,10,15,42,39431.37
2025-03-01,SKU158,402,2,8,91,313,2238034.5
2025-03-01,SKU159,452,456,12,179,537,3004376.2
2025-03-01,SKU160,195,70,11,43,121,741731.25
2025-03-01,SKU161,186,451,12,107,331,1370433.12
2025-03-01,SKU162,759,881,13,183,621,840258.54
2025-03-01,SKU163,400,182,3,75,115,980116.0
2025-03-01,SKU164,123,297,12,49,190,132194.25
2025-03-01,SKU165,344,123,7,66,158,1819233.68
2025-03-01,SKU166,270,80,5,96,178,1944542.7
2025-03-01,SKU167,113,210,10,42,125,153501.46
2025-03-01,SKU168,217,107,3,37,68,387579.36
2025-03-01,SKU169,383,544,12,125,333,203089.58
2025-03-01,SKU170,319,125,5,29,75,207461.65
2025-03-01,SKU171,53,67,5,17,41,111235.34
2025-03-01,SKU172,21,48,8,9,26,14564.55
2025-03-01,SKU173,232,412,12,88,267,1446250.88
2025-03-01,SKU174,821,528,3,179,281,5537111.35
2025-03-01,SKU175,598,251,13,132,377,728459.68
2025-03-01,SKU176,157,95,6,37,67,945957.97
2025-03-01,SKU177,93,59,6,25,65,135119.7
2025-03-01,SKU178,288,345,10,76,187,502868.16
2025-03-01,SKU179,1614,43,9,195,615,12664396.26
2025-03-01,SKU180,1204,294,12,355,914,809545.52
2025-03-01,SKU181,1351,538,12,175,686,9594977.63
2025-03-01,SKU182,212,351,10,63,230,337448.88
2025-03-01,SKU183,1124,384,6,291,794,8818016.04
2025-03-01,SKU184,58,112,8,35,98,366944.54
2025-03-01,SKU185,197,185,5,80,136,270827.72
2025-03-01,SKU186,985,347,14,211,612,2546628.85
2025-03-01,SKU187,481,220,4,116,186,2540430.36
2025-03-01,SKU188,121,225,3,60,115,169448.4
2025-03-01,SKU189,35,124,7,38,87,137368.35
2025-03-01,SKU190,283,45,11,69,221,364852.09
2025-03-01,SKU191,296,68,12,45,148,1055610.0
2025-03-01,SKU192,49,30,13,21,69,253250.62
2025-03-01,SKU193,193,60,3,39,68,373767.66
2025-03-01,SKU194,351,194,8,60,207,950181.57
2025-03-01,SKU195,436,771,10,152,400,1711095.08
2025-03-01,SKU196,39,58,12,9,35,182775.45
2025-03-01,SKU197,341,100,3,85,132,1797615.6
2025-03-01,SKU198,342,377,10,105,249,923625.72
2025-03-01,SKU199,541,90,12,90,294,1944078.09
2025-03-01,SKU200,144,3,11,35,100,438492.96
2025-04-01,SKU001,1244,1262,14,164,752,4542229.64
2025-04-01,SKU002,706,579,9,84,317,3992147.6
2025-04-01,SKU003,337,47,4,105,160,2072155.71
2025-04-01,SKU004,498,377,5,90,206,618954.24
2025-04-01,SKU005,696,333,11,95,386,5172971.28
2025-04-01,SKU006,460,692,13,113,404,3048144.0
2025-04-01,SKU007,335,202,9,85,291,1523590.05
2025-04-01,SKU008,256,427,3,151,244,1706019.84
2025-04-01,SKU009,278,384,14,36,195,833327.24
2025-04-01,SKU010,89,73,14,25,82,638280.41
2025-04-01,SKU011,853,577,6,198,386,3298627.77
2025-04-01,SKU012,103,60,6,22,46,148911.22
2025-04-01,SKU013,165,89,14,65,214,1278453.0
2025-04-01,SKU014,375,298,8,101,294,1170397.5
2025-04-01,SKU015,481,195,10,148,385,604564.09
2025-04-01,SKU016,348,22,3,56,98,698975.4
2025-04-01,SKU017,510,559,11,119,301,3418662.6
2025-04-01,SKU018,287,24,11,86,330,766531.08
2025-04-01,SKU019,235,184,9,79,169,764445.6
2025-04-01,SKU020,1040,1007,5,296,524,5760913.6
2025-04-01,SKU021,89,68,5,60,98,27328.34
2025-04-01,SKU022,468,312,8,62,182,2528412.12
2025-04-01,SKU023,425,305,6,88,162,1617805.0
2025-04-01,SKU024,177,103,3,134,191,236017.11
2025-04-01,SKU025,292,677,11,166,641,1139092.0
2025-04-01,SKU026,65,33,8,25,80,401618.1
2025-04-01,SKU027,775,125,11,108,380,3552491.5
2025-04-01,SKU028,243,4,3,139,212,118788.12
2025-04-01,SKU029,544,266,11,107,488,1858358.4
2025-04-01,SKU030,271,64,3,45,72,559081.13
2025-04-01,SKU031,75,4,14,28,148,189401.25
2025-04-01,SKU032,355,172,8,113,229,1621285.0
2025-04-01,SKU033,142,65,4,71,135,482729.0
2025-04-01,SKU034,129,86,6,32,77,199181.16
2025-04-01,SKU035,700,499,4,152,261,4093796.0
2025-04-01,SKU036,512,471,13,75,397,767928.32
2025-04-01,SKU037,455,502,7,183,581,2569148.4
2025-04-01,SKU038,146,169,13,81,261,467624.86
2025-04-01,SKU039,71,63,3,42,61,216837.55
2025-04-01,SKU040,205,97,13,66,176,238732.75
2025-04-01,SKU041,737,235,6,126,259,4180802.01
2025-04-01,SKU042,272,38,8,43,113,2111024.64
2025-04-01,SKU043,785,470,13,166,534,2930051.75
2025-04-01,SKU044,191,337,12,63,190,190432.73
2025-04-01,SKU045,98,0,3,71,128,178195.36
2025-04-01,SKU046,129,85,5,120,198,611324.55
2025-04-01,SKU047,162,40,13,39,150,992821.86
2025-04-01,SKU048,90,26,10,28,77,323884.8
2025-04-01,SKU049,806,632,8,177,476,4260765.86
2025-04-01,SKU050,456,87,5,118,235,1583464.56
2025-04-01,SKU051,157,22,3,25,45,440607.94
2025-04-01,SKU052,140,23,4,27,54,147191.8
2025-04-01,SKU053,1876,327,8,403,847,13919319.68
2025-04-01,SKU054,165,132,14,42,156,484809.6
2025-04-01,SKU055,328,1,6,147,267,2518656.24
2025-04-01,SKU056,25,20,12,9,45,157905.0
2025-04-01,SKU057,237,440,14,80,256,960556.26
2025-04-01,SKU058,509,912,10,201,494,2382573.01
2025-04-01,SKU059,114,58,13,13,56,321441.24
2025-04-01,SKU060,285,231,6,59,123,1040694.6
2025-04-01,SKU061,221,327,13,83,220,1590150.25
2025-04-01,SKU062,613,344,5,172,288,2785337.14
2025-04-01,SKU063,733,157,9,161,366,1780867.48
2025-04-01,SKU064,818,415,4,122,218,4813283.78
2025-04-01,SKU065,712,270,5,98,201,5232552.08
2025-04-01,SKU066,774,559,10,70,301,417921.3
2025-04-01,SKU067,140,30,3,24,40,935321.8
2025-04-01,SKU068,368,105,11,146,371,996481.44
2025-04-01,SKU069,346,372,6,203,454,1467624.74
2025-04-01,SKU070,233,355,14,131,385,1748511.22
2025-04-01,SKU071,271,211,8,73,154,981562.0
2025-04-01,SKU072,183,282,12,72,210,1310371.5
2025-04-01,SKU073,758,531,13,155,661,5438051.18
2025-04-01,SKU074,16,32,14,5,19,43175.2
2025-04-01,SKU075,1712,1187,9,559,1218,5385695.2
2025-04-01,SKU076,58,28,12,6,31,350181.96
2025-04-01,SKU077,305,212,5,58,121,645843.6
2025-04-01,SKU078,164,72,8,39,89,1097343.68
2025-04-01,SKU079,489,298,13,146,467,2393762.58
2025-04-01,SKU080,398,158,8,169,397,705403.26
2025-04-01,SKU081,445,290,4,154,236,3462834.25
2025-04-01,SKU082,414,139,14,99,293,565196.94
2025-04-01,SKU083,16,51,13,18,55,20345.92
2025-04-01,SKU084,319,313,13,51,211,380949.8
2025-04-01,SKU085,107,296,8,57,175,508640.55
2025-04-01,SKU086,66,129,7,49,94,427810.02
2025-04-01,SKU087,330,793,14,98,406,417681.0
2025-04-01,SKU088,271,148,4,72,157,2015863.31
2025-04-01,SKU089,160,108,7,38,126,645844.8
2025-04-01,SKU090,94,615,12,123,309,719671.52
2025-04-01,SKU091,187,257,12,70,226,82777.42
2025-04-01,SKU092,104,99,12,26,65,536984.24
2025-04-01,SKU093,633,148,10,115,349,2214322.62
2025-04-01,SKU094,25,30,13,6,17,121733.25
2025-04-01,SKU095,382,174,5,113,218,1479184.22
2025-04-01,SKU096,41,124,6,41,77,15917.84
2025-04-01,SKU097,757,296,4,126,213,4863974.81
2025-04-01,SKU098,725,272,6,78,211,3163508.5
2025-04-01,SKU099,387,37,14,74,390,1905618.96
2025-04-01,SKU100,222,647,7,159,372,699284.46
2025-04-01,SKU101,799,725,13,269,772,5571466.95
2025-04-01,SKU102,87,197,7,81,164,188856.12
2025-04-01,SKU103,740,313,13,160,554,4868023.4
2025-04-01,SKU104,304,392,14,92,265,232812.32
2025-04-01,SKU105,758,376,8,147,321,5033991.7
2025-04-01,SKU106,701,847,11,110,460,956872.01
2025-04-01,SKU107,186,65,14,46,150,456923.88
2025-04-01,SKU108,17,1,7,11,23,19465.85
2025-04-01,SKU109,276,147,9,38,113,442557.72
2025-04-01,SKU110,429,1172,14,124,639,2072653.44
2025-04-01,SKU111,257,40,7,31,83,697608.51
2025-04-01,SKU112,930,92,9,122,422,6539099.7
2025-04-01,SKU113,154,195,14,26,133,255117.94
2025-04-01,SKU114,176,264,10,97,237,384164.0
2025-04-01,SKU115,257,352,7,104,227,162352.04
2025-04-01,SKU116,32,91,7,28,71,137890.88
2025-04-01,SKU117,415,373,13,75,273,270870.5
2025-04-01,SKU118,119,6,8,20,56,121157.47
2025-04-01,SKU119,291,223,10,96,230,2281925.97
2025-04-01,SKU120,386,545,12,123,320,2428306.7
2025-04-01,SKU121,11,3,6,5,13,14220.58
2025-04-01,SKU122,76,45,8,51,110,321877.48
2025-04-01,SKU123,264,559,10,96,299,853892.16
2025-04-01,SKU124,65,111,8,33,85,150480.85
2025-04-01,SKU125,562,349,5,157,280,1956260.18
2025-04-01,SKU126,774,183,14,177,522,2398022.28
2025-04-01,SKU127,284,271,14,129,416,906201.4
2025-04-01,SKU128,621,492,13,225,611,1584040.59
2025-04-01,SKU129,21,23,8,23,52,83518.26
2025-04-01,SKU130,456,363,9,165,462,2006226.72
2025-04-01,SKU131,68,50,11,24,101,440914.72
2025-04-01,SKU132,386,120,5,57,149,1989872.46
2025-04-01,SKU133,758,114,12,243,871,1378529.12
2025-04-01,SKU134,262,36,3,96,132,1813189.34
2025-04-01,SKU135,166,121,3,71,116,163840.34
2025-04-01,SKU136,163,57,3,28,49,147485.66
2025-04-01,SKU137,583,1349,12,163,785,4478209.56
2025-04-01,SKU138,149,339,13,64,171,722804.96
2025-04-01,SKU139,205,413,8,105,313,1554250.55
2025-04-01,SKU140,1307,251,4,166,322,6303778.63
2025-04-01,SKU141,349,385,7,160,357,550550.99
2025-04-01,SKU142,194,153,10,126,348,909149.96
2025-04-01,SKU143,472,39,9,90,257,2912433.52
2025-04-01,SKU144,87,35,7,27,66,353584.53
2025-04-01,SKU145,988,709,13,230,887,1163804.72
2025-04-01,SKU146,622,387,14,97,375,578298.28
2025-04-01,SKU147,359,559,14,127,393,2244105.41
2025-04-01,SKU148,129,115,10,24,89,365804.01
2025-04-01,SKU149,133,182,3,103,158,312104.45
2025-04-01,SKU150,258,23,7,94,209,693222.78
2025-04-01,SKU151,1071,216,8,359,774,8037844.29
2025-04-01,SKU152,405,245,4,122,187,1304395.65
2025-04-01,SKU153,484,441,9,94,259,3632458.72
2025-04-01,SKU154,90,72,4,20,46,356859.9
2025-04-01,SKU155,82,45,8,28,100,476636.48
2025-04-01,SKU156,622,199,13,184,498,726626.62
2025-04-01,SKU157,75,31,7,11,29,89616.75
2025-04-01,SKU158,843,762,6,207,395,4693191.75
2025-04-01,SKU159,523,237,14,196,663,3476302.55
2025-04-01,SKU160,43,45,7,50,110,163561.25
2025-04-01,SKU161,128,75,4,99,184,943093.76
2025-04-01,SKU162,553,607,8,227,530,612204.18
2025-04-01,SKU163,135,20,6,84,176,330789.15
2025-04-01,SKU164,366,203,7,78,170,393358.5
2025-04-01,SKU165,126,7,11,81,236,666347.22
2025-04-01,SKU166,644,262,7,112,250,4638094.44
2025-04-01,SKU167,155,224,7,62,133,210555.1
2025-04-01,SKU168,425,228,7,99,191,759084.0
2025-04-01,SKU169,180,527,9,136,323,95446.8
2025-04-01,SKU170,203,49,5,50,113,132021.05
2025-04-01,SKU171,119,34,11,54,132,249754.82
2025-04-01,SKU172,31,10,6,14,31,21500.05
2025-04-01,SKU173,473,136,9,139,297,2948606.32
2025-04-01,SKU174,851,362,3,128,236,5739441.85
2025-04-01,SKU175,147,242,5,118,232,179069.52
2025-04-01,SKU176,74,48,8,34,93,445865.54
2025-04-01,SKU177,139,203,11,43,135,201953.1
2025-04-01,SKU178,132,251,5,103,171,230481.24
2025-04-01,SKU179,298,12,7,291,651,2338283.82
2025-04-01,SKU180,1482,1476,10,431,975,996467.16
2025-04-01,SKU181,1035,368,8,243,643,7350704.55
2025-04-01,SKU182,383,621,13,125,379,609636.42
2025-04-01,SKU183,2397,182,8,746,1504,18804968.37
2025-04-01,SKU184,178,158,3,59,89,1126140.14
2025-04-01,SKU185,131,104,10,41,165,180093.56
2025-04-01,SKU186,1034,182,9,173,453,2673313.94
2025-04-01,SKU187,176,443,7,152,304,929554.56
2025-04-01,SKU188,665,699,13,119,401,931266.0
2025-04-01,SKU189,31,149,12,30,105,121669.11
2025-04-01,SKU190,350,351,13,54,274,451230.5
2025-04-01,SKU191,88,237,11,36,142,313830.0
2025-04-01,SKU192,129,152,12,25,91,666721.02
2025-04-01,SKU193,290,2,3,77,107,561619.8
2025-04-01,SKU194,487,76,8,145,308,1318343.09
2025-04-01,SKU195,775,931,14,146,527,3041510.75
2025-04-01,SKU196,21,70,14,9,44,98417.55
2025-04-01,SKU197,490,188,8,75,216,2583084.0
2025-04-01,SKU198,496,97,11,109,301,1339527.36
2025-04-01,SKU199,587,215,4,124,200,2109378.63
2025-04-01,SKU200,199,96,5,48,80,605972.91
2025-05-01,SKU001,868,76,11,275,700,3169337.08
2025-05-01,SKU002,400,231,7,175,340,2261840.0
2025-05-01,SKU003,308,200,4,92,150,1893839.64
2025-05-01,SKU004,678,196,9,135,340,842672.64
2025-05-01,SKU005,169,84,13,101,398,1256080.67
2025-05-01,SKU006,742,7,4,104,190,4916788.8
2025-05-01,SKU007,574,782,12,167,439,2610569.22
2025-05-01,SKU008,563,577,12,173,523,3751910.82
2025-05-01,SKU009,154,46,12,88,222,461627.32
2025-05-01,SKU010,53,90,5,22,46,380099.57
2025-05-01,SKU011,752,83,14,122,515,2908051.68
2025-05-01,SKU012,61,61,3,24,35,88190.14
2025-05-01,SKU013,158,61,8,43,125,1224215.6
2025-05-01,SKU014,426,304,9,72,264,1329571.56
2025-05-01,SKU015,366,160,9,71,270,460021.74
2025-05-01,SKU016,425,192,7,105,199,853633.75
2025-05-01,SKU017,375,119,13,90,298,2513722.5
2025-05-01,SKU018,442,147,8,132,297,1180511.28
2025-05-01,SKU019,117,7,10,45,137,380596.32
2025-05-01,SKU020,1083,486,8,325,675,5999105.22
2025-05-01,SKU021,123,197,11,32,122,37768.38
2025-05-01,SKU022,202,341,11,97,246,1091323.18
2025-05-01,SKU023,257,37,10,32,135,978296.2
2025-05-01,SKU024,345,362,13,97,311,460033.35
2025-05-01,SKU025,847,772,4,303,477,3304147.0
2025-05-01,SKU026,136,42,6,40,85,840308.64
2025-05-01,SKU027,614,389,12,68,332,2814490.04
2025-05-01,SKU028,455,166,10,101,358,222422.2
2025-05-01,SKU029,516,644,10,195,518,1762707.6
2025-05-01,SKU030,227,115,4,51,86,468307.81
2025-05-01,SKU031,138,37,10,55,125,348498.3
2025-05-01,SKU032,295,2,3,71,113,1347265.0
2025-05-01,SKU033,261,295,8,74,182,887269.5
2025-05-01,SKU034,75,154,9,49,106,115803.0
2025-05-01,SKU035,349,465,8,190,394,2041049.72
2025-05-01,SKU036,330,635,10,135,378,494953.8
2025-05-01,SKU037,737,831,14,295,1041,4161455.76
2025-05-01,SKU038,111,164,14,48,214,355523.01
2025-05-01,SKU039,95,38,5,25,59,290134.75
2025-05-01,SKU040,188,241,12,55,153,218935.4
2025-05-01,SKU041,327,1,4,58,134,1854982.71
2025-05-01,SKU042,224,150,9,57,141,1738490.88
2025-05-01,SKU043,213,479,6,117,273,795033.15
2025-05-01,SKU044,219,338,13,52,184,218349.57
2025-05-01,SKU045,471,283,9,53,210,856428.72
2025-05-01,SKU046,517,32,14,94,307,2450037.15
2025-05-01,SKU047,120,113,11,48,127,735423.6
2025-05-01,SKU048,83,53,5,15,37,298693.76
2025-05-01,SKU049,407,723,10,199,552,2151528.17
2025-05-01,SKU050,684,96,9,121,309,2375196.84
2025-05-01,SKU051,110,177,11,50,120,308706.2
2025-05-01,SKU052,209,55,3,45,64,219736.33
2025-05-01,SKU053,322,1199,8,206,629,2389136.96
2025-05-01,SKU054,88,163,10,62,140,258565.12
2025-05-01,SKU055,627,146,6,58,170,4814626.41
2025-05-01,SKU056,91,11,9,10,34,574774.2
2025-05-01,SKU057,176,0,8,90,182,713324.48
2025-05-01,SKU058,767,424,5,89,225,3590242.63
2025-05-01,SKU059,60,102,14,18,59,169179.6
2025-05-01,SKU060,308,48,3,44,75,1124680.48
2025-05-01,SKU061,318,155,5,58,106,2288089.5
2025-05-01,SKU062,345,817,11,163,412,1567604.1
2025-05-01,SKU063,158,489,12,95,368,383870.48
2025-05-01,SKU064,521,336,8,91,286,3065673.41
2025-05-01,SKU065,229,216,12,134,357,1682941.61
2025-05-01,SKU066,325,180,8,114,284,175483.75
2025-05-01,SKU067,92,127,13,26,93,614640.04
2025-05-01,SKU068,349,101,8,113,254,945032.67
2025-05-01,SKU069,734,460,11,135,564,3113400.46
2025-05-01,SKU070,221,310,7,82,206,1658459.14
2025-05-01,SKU071,215,18,6,45,105,778730.0
2025-05-01,SKU072,298,11,5,72,128,2133829.0
2025-05-01,SKU073,686,35,4,169,316,4921508.06
2025-05-01,SKU074,31,23,11,8,20,83651.95
2025-05-01,SKU075,974,68,3,506,712,3064057.9
2025-05-01,SKU076,75,15,13,15,53,452821.5
2025-05-01,SKU077,278,279,11,64,216,588670.56
2025-05-01,SKU078,162,132,6,39,74,1083961.44
2025-05-01,SKU079,751,292,4,147,239,3676310.22
2025-05-01,SKU080,862,55,4,155,254,1527782.94
2025-05-01,SKU081,345,149,9,68,225,2684669.25
2025-05-01,SKU082,211,33,12,103,278,288059.31
2025-05-01,SKU083,71,61,9,10,39,90285.02
2025-05-01,SKU084,371,10,3,86,119,443048.2
2025-05-01,SKU085,82,426,10,81,225,389799.3
2025-05-01,SKU086,59,108,5,27,59,382436.23
2025-05-01,SKU087,327,327,11,121,339,413883.9
2025-05-01,SKU088,133,175,13,63,312,989335.13
2025-05-01,SKU089,281,180,13,87,243,1134264.93
2025-05-01,SKU090,498,430,13,61,263,3812727.84
2025-05-01,SKU091,304,107,6,72,149,134568.64
2025-05-01,SKU092,75,108,12,20,56,387248.25
2025-05-01,SKU093,449,408,6,175,311,1570664.86
2025-05-01,SKU094,23,3,9,5,12,111994.59
2025-05-01,SKU095,473,15,14,124,406,1831555.33
2025-05-01,SKU096,127,162,14,31,114,49306.48
2025-05-01,SKU097,685,431,4,151,235,4401351.05
2025-05-01,SKU098,111,49,4,102,187,484344.06
2025-05-01,SKU099,312,339,9,112,288,1536312.96
2025-05-01,SKU100,923,571,6,173,342,2907385.39
2025-05-01,SKU101,785,1140,12,201,607,5473844.25
2025-05-01,SKU102,149,34,4,68,114,323443.24
2025-05-01,SKU103,507,27,11,209,515,3335253.87
2025-05-01,SKU104,172,240,8,46,138,131722.76
2025-05-01,SKU105,251,189,13,118,367,1666928.65
2025-05-01,SKU106,353,445,6,220,405,481848.53
2025-05-01,SKU107,123,19,6,35,86,302159.34
2025-05-01,SKU108,14,16,13,8,24,16030.7
2025-05-01,SKU109,45,55,14,21,116,72156.15
2025-05-01,SKU110,1037,633,8,210,471,5010120.32
2025-05-01,SKU111,143,7,13,20,105,388163.49
2025-05-01,SKU112,179,587,11,110,464,1258600.91
2025-05-01,SKU113,90,15,12,40,130,149094.9
2025-05-01,SKU114,161,1,5,51,116,351422.75
2025-05-01,SKU115,126,296,4,92,157,79596.72
2025-05-01,SKU116,130,240,9,59,128,560181.7
2025-05-01,SKU117,345,268,5,104,170,225181.5
2025-05-01,SKU118,109,90,5,29,47,110976.17
2025-05-01,SKU119,94,4,13,84,244,737116.98
2025-05-01,SKU120,506,48,5,112,190,3183220.7
2025-05-01,SKU121,7,22,7,6,13,9049.46
2025-05-01,SKU122,169,80,3,48,70,715753.87
2025-05-01,SKU123,515,214,8,93,236,1665736.6
2025-05-01,SKU124,95,64,8,33,78,219933.55
2025-05-01,SKU125,302,8,6,115,241,1051228.78
2025-05-01,SKU126,465,643,6,183,328,1440672.3
2025-05-01,SKU127,194,51,5,133,231,619024.9
2025-05-01,SKU128,296,65,3,141,221,755033.84
2025-05-01,SKU129,83,62,3,24,35,330095.98
2025-05-01,SKU130,420,489,5,160,314,1847840.4
2025-05-01,SKU131,128,6,7,28,70,829957.12
2025-05-01,SKU132,203,49,14,89,340,1046487.33
2025-05-01,SKU133,532,1185,9,217,644,967516.48
2025-05-01,SKU134,152,177,6,84,154,1051926.64
2025-05-01,SKU135,324,196,4,61,128,319784.76
2025-05-01,SKU136,125,54,13,22,114,113102.5
2025-05-01,SKU137,1520,108,3,200,343,11675606.4
2025-05-01,SKU138,205,169,12,52,149,994463.2
2025-05-01,SKU139,498,828,12,159,476,3775691.58
2025-05-01,SKU140,781,166,7,184,427,3766833.29
2025-05-01,SKU141,886,583,12,83,389,1397673.86
2025-05-01,SKU142,484,90,11,147,373,2268188.56
2025-05-01,SKU143,145,43,14,135,379,894709.45
2025-05-01,SKU144,83,79,9,22,72,337327.77
2025-05-01,SKU145,287,19,4,206,390,338068.78
2025-05-01,SKU146,354,745,13,158,419,329127.96
2025-05-01,SKU147,248,355,4,112,178,1550245.52
2025-05-01,SKU148,97,96,4,46,72,275061.93
2025-05-01,SKU149,116,120,4,111,179,272211.4
2025-05-01,SKU150,182,57,11,111,268,489017.62
2025-05-01,SKU151,277,922,4,292,483,2078882.23
2025-05-01,SKU152,450,306,9,83,222,1449328.5
2025-05-01,SKU153,518,112,5,63,142,3887631.44
2025-05-01,SKU154,84,126,9,35,91,333069.24
2025-05-01,SKU155,226,20,9,42,119,1313656.64
2025-05-01,SKU156,452,463,5,175,292,528030.92
2025-05-01,SKU157,16,6,8,18,40,19118.24
2025-05-01,SKU158,497,674,7,176,387,2766923.25
2025-05-01,SKU159,885,529,13,132,540,5882462.25
2025-05-01,SKU160,102,82,6,58,103,387982.5
2025-05-01,SKU161,439,25,13,136,405,3234516.88
2025-05-01,SKU162,810,979,14,114,625,896718.6
2025-05-01,SKU163,416,277,13,69,263,1019320.64
2025-05-01,SKU164,267,32,6,68,142,286958.25
2025-05-01,SKU165,91,151,11,50,194,481250.77
2025-05-01,SKU166,468,375,6,76,194,3370540.68
2025-05-01,SKU167,276,132,5,52,104,374923.92
2025-05-01,SKU168,300,66,5,88,145,535824.0
2025-05-01,SKU169,674,350,6,158,278,357395.24
2025-05-01,SKU170,303,139,4,37,82,197056.05
2025-05-01,SKU171,98,138,13,24,103,205680.44
2025-05-01,SKU172,32,45,10,18,41,22193.6
2025-05-01,SKU173,444,544,11,101,277,2767824.96
2025-05-01,SKU174,900,360,7,268,506,6069915.0
2025-05-01,SKU175,407,27,13,150,448,495791.12
2025-05-01,SKU176,47,3,11,44,105,283184.87
2025-05-01,SKU177,172,52,8,29,95,249898.8
2025-05-01,SKU178,189,113,14,44,226,330007.23
2025-05-01,SKU179,521,277,3,330,477,4088073.39
2025-05-01,SKU180,1213,1050,11,192,762,815596.94
2025-05-01,SKU181,654,1250,10,229,705,4644793.02
2025-05-01,SKU182,207,64,3,114,168,329490.18
2025-05-01,SKU183,1769,85,10,488,1390,13878176.49
2025-05-01,SKU184,143,33,4,28,64,904708.09
2025-05-01,SKU185,155,476,13,79,257,213087.8
2025-05-01,SKU186,671,542,9,171,457,1734810.11
2025-05-01,SKU187,284,156,5,100,195,1499963.04
2025-05-01,SKU188,170,45,10,113,316,238068.0
2025-05-01,SKU189,193,12,4,25,51,757488.33
2025-05-01,SKU190,306,268,11,71,234,394504.38
2025-05-01,SKU191,194,77,13,68,179,691852.5
2025-05-01,SKU192,54,143,12,28,88,279092.52
2025-05-01,SKU193,274,125,6,74,131,530633.88
2025-05-01,SKU194,216,244,6,69,187,584727.12
2025-05-01,SKU195,658,347,10,81,330,2582340.74
2025-05-01,SKU196,21,51,13,7,35,98417.55
2025-05-01,SKU197,306,46,14,121,341,1613109.6
2025-05-01,SKU198,384,105,3,68,115,1037053.44
2025-05-01,SKU199,487,633,14,71,330,1750029.63
2025-05-01,SKU200,100,4,3,18,34,304509.0
2025-06-01,SKU001,406,297,3,126,239,1482431.86
2025-06-01,SKU002,606,130,10,89,336,3426687.6
2025-06-01,SKU003,241,92,6,39,117,1481868.03
2025-06-01,SKU004,147,692,11,162,401,182703.36
2025-06-01,SKU005,699,474,6,169,316,5195268.57
2025-06-01,SKU006,509,111,8,174,349,3372837.6
2025-06-01,SKU007,519,600,11,76,322,2360427.57
2025-06-01,SKU008,903,398,4,148,264,6017718.42
2025-06-01,SKU009,263,120,3,79,116,788363.54
