Date,SKU,Product_Name,Category,Subcategory,Predicted_Demand,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Lead_Time_Demand,Available_Inventory,Days_of_Inventory,Stock_Coverage_After_Order,Stockout_Gap,Stockout_Risk,Excess_Inventory,Overstock_Risk,Recommended_Stock_Level,Reorder_Quantity,Stock_Status,Action,Priority,Inventory_Health_Score,Health_Level
2025-10-14,SKU039,Product 039,Lighting,Organizer,37.13,93,35,3,17,31,111.39000000000001,128,2.5047131699434417,3.447347158631834,18.390000000000015,High,0.0,Low,128.39000000000001,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-14,SKU040,Product 040,Storage,Sofa,39.26,67,29,9,36,93,353.34,96,1.706571574121243,2.445236882322975,286.34,High,0.0,Low,389.34,293.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-14,SKU041,Product 041,Furniture,Chair,27.0,440,40,4,78,139,108.0,480,16.296296296296298,17.77777777777778,-332.0,Low,254.0,Medium,186.0,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-10-14,SKU042,Product 042,Home Decor,Table,26.9,90,120,6,41,88,161.39999999999998,210,3.345724907063197,7.806691449814127,71.39999999999998,High,0.0,Low,202.39999999999998,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-14,SKU043,Product 043,Kitchen,Cushion,27.47,559,211,12,142,393,329.64,770,20.349472151437933,28.03057881325082,-229.36,Low,87.36000000000001,Low,471.64,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-14,SKU044,Product 044,Lighting,Cookware,26.84,223,39,5,55,93,134.2,262,8.30849478390462,9.761549925484351,-88.80000000000001,Low,33.80000000000001,Low,189.2,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-14,SKU045,Product 045,Storage,Lamp,27.37,307,142,4,88,142,109.48,449,11.216660577274387,16.40482279868469,-197.51999999999998,Low,109.51999999999998,Low,197.48000000000002,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-14,SKU046,Product 046,Furniture,Shelf,40.76,119,182,4,46,96,163.04,301,2.9195289499509323,7.3846908734053,44.03999999999999,High,0.0,Low,209.04,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-14,SKU047,Product 047,Home Decor,Cabinet,42.57,201,129,9,44,99,383.13,330,4.721634954193093,7.751937984496124,182.13,High,0.0,Low,427.13,97.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-14,SKU048,Product 048,Kitchen,Rug,26.74,106,50,3,22,31,80.22,156,3.9640987284966345,5.833956619296933,-25.78,Low,3.780000000000001,Low,102.22,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-14,SKU049,Product 049,Lighting,Organizer,26.67,780,599,5,206,344,133.35000000000002,1379,29.246344206974126,51.70603674540682,-646.65,Low,440.65,High,339.35,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-14,SKU050,Product 050,Storage,Sofa,26.58,328,525,14,69,316,372.12,853,12.34010534236268,32.09179834462002,44.120000000000005,High,0.0,Low,441.12,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU001,Product 001,Furniture,Chair,26.65,771,147,4,159,289,106.6,918,28.930581613508444,34.446529080675425,-664.4,Low,505.4,High,265.6,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-15,SKU002,Product 002,Home Decor,Table,26.19,526,29,3,94,149,78.57000000000001,555,20.084001527300494,21.191294387170675,-447.43,Low,353.43,Medium,172.57,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-10-15,SKU003,Product 003,Kitchen,Cushion,39.95,349,12,3,88,123,119.85000000000001,361,8.735919899874842,9.036295369211514,-229.14999999999998,Low,141.14999999999998,Low,207.85000000000002,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU004,Product 004,Lighting,Cookware,39.82,259,254,6,98,196,238.92000000000002,513,6.504269211451532,12.882973380210949,-20.079999999999984,Medium,0.0,Low,336.92,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-10-15,SKU005,Product 005,Storage,Lamp,26.43,471,291,6,129,245,158.57999999999998,762,17.82065834279228,28.830874006810443,-312.42,Low,183.42000000000002,Low,287.58,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU006,Product 006,Furniture,Shelf,26.45,359,485,13,129,340,343.84999999999997,844,13.572778827977316,31.909262759924385,-15.150000000000034,Medium,0.0,Low,472.84999999999997,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-10-15,SKU007,Product 007,Home Decor,Cabinet,27.27,207,460,8,98,237,218.16,667,7.590759075907591,24.459112577924458,11.159999999999997,High,0.0,Low,316.15999999999997,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU008,Product 008,Kitchen,Rug,25.65,325,155,3,91,161,76.94999999999999,480,12.67056530214425,18.713450292397663,-248.05,Low,157.05,Low,167.95,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU009,Product 009,Lighting,Organizer,25.61,75,89,7,63,131,179.26999999999998,164,2.9285435376805937,6.403748535728231,104.26999999999998,High,0.0,Low,242.26999999999998,78.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU010,Product 010,Storage,Sofa,36.25,83,70,13,22,60,471.25,153,2.2896551724137932,4.220689655172414,388.25,High,0.0,Low,493.25,340.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU011,Product 011,Furniture,Chair,36.99,753,269,3,179,247,110.97,1022,20.35685320356853,27.629088942957555,-642.03,Low,463.03,Medium,289.97,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-10-15,SKU012,Product 012,Home Decor,Table,25.42,47,60,12,16,58,305.04,107,1.8489378442171518,4.209284028324154,258.04,High,0.0,Low,321.04,214.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU013,Product 013,Kitchen,Cushion,27.19,151,95,4,32,61,108.76,246,5.553512320706142,9.047443913203383,-42.239999999999995,Low,10.239999999999995,Low,140.76,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU014,Product 014,Lighting,Cookware,27.28,309,334,10,130,299,272.8,643,11.326979472140762,23.570381231671554,-36.19999999999999,Medium,0.0,Low,402.8,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-10-15,SKU015,Product 015,Storage,Lamp,26.05,187,245,9,119,265,234.45000000000002,432,7.178502879078694,16.58349328214971,47.45000000000002,High,0.0,Low,353.45000000000005,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU016,Product 016,Furniture,Shelf,26.61,255,187,11,30,129,292.71,442,9.582863585118377,16.610296880871854,37.70999999999998,High,0.0,Low,322.71,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU017,Product 017,Home Decor,Cabinet,32.83,95,26,12,108,274,393.96,121,2.893694791349376,3.6856533658239417,298.96,High,0.0,Low,501.96,381.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU018,Product 018,Kitchen,Rug,32.55,235,102,8,66,184,260.4,337,7.219662058371736,10.353302611367129,25.399999999999977,High,0.0,Low,326.4,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU019,Product 019,Lighting,Organizer,27.87,227,114,14,25,126,390.18,341,8.144958736993182,12.235378543236454,163.18,High,0.0,Low,415.18,74.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU020,Product 020,Storage,Sofa,27.29,1002,353,3,129,227,81.87,1355,36.71674606082814,49.651887138145845,-920.13,Low,791.13,High,210.87,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-15,SKU021,Product 021,Furniture,Chair,27.43,88,97,9,36,88,246.87,185,3.208166241341597,6.744440393729493,158.87,High,0.0,Low,282.87,98.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU022,Product 022,Home Decor,Table,27.74,95,194,8,76,163,221.92,289,3.4246575342465757,10.418168709444846,126.91999999999999,High,0.0,Low,297.91999999999996,9.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU023,Product 023,Kitchen,Cushion,26.09,130,79,12,41,148,313.08,209,4.982752012265236,8.010732081257187,183.07999999999998,High,0.0,Low,354.08,145.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU024,Product 024,Lighting,Cookware,32.76,341,18,14,60,259,458.64,359,10.40903540903541,10.958485958485959,117.63999999999999,High,0.0,Low,518.64,160.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU025,Product 025,Storage,Lamp,32.63,1124,61,14,121,582,456.82000000000005,1185,34.44682807232608,36.31627336806619,-667.18,Low,546.18,High,577.82,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-15,SKU026,Product 026,Furniture,Shelf,28.02,160,70,5,31,59,140.1,230,5.710206995003569,8.20842255531763,-19.900000000000006,Medium,0.0,Low,171.1,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-10-15,SKU027,Product 027,Home Decor,Cabinet,27.74,567,103,3,83,133,83.22,670,20.439798125450615,24.152847873107426,-483.78,Low,400.78,High,166.22,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-15,SKU028,Product 028,Kitchen,Rug,28.2,174,55,11,114,337,310.2,229,6.170212765957447,8.120567375886525,136.2,High,0.0,Low,424.2,195.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU029,Product 029,Lighting,Organizer,27.34,261,520,5,196,329,136.7,781,9.546452084857352,28.56620336503292,-124.30000000000001,Medium,0.0,Low,332.7,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-10-15,SKU030,Product 030,Storage,Sofa,28.11,166,32,9,43,104,252.99,198,5.905371753824262,7.04375667022412,86.99000000000001,High,0.0,Low,295.99,98.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU031,Product 031,Furniture,Chair,32.31,93,40,13,28,113,420.03000000000003,133,2.8783658310120703,4.11637264004952,327.03000000000003,High,0.0,Low,448.03000000000003,315.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU032,Product 032,Home Decor,Table,32.25,278,214,11,60,185,354.75,492,8.62015503875969,15.255813953488373,76.75,High,0.0,Low,414.75,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU033,Product 033,Kitchen,Cushion,27.52,208,168,12,55,183,330.24,376,7.558139534883721,13.662790697674419,122.24000000000001,High,0.0,Low,385.24,9.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU034,Product 034,Lighting,Cookware,27.03,34,103,5,34,58,135.15,137,1.2578616352201257,5.0684424713281535,101.15,High,0.0,Low,169.15,32.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU035,Product 035,Storage,Lamp,26.72,670,76,8,137,304,213.76,746,25.0748502994012,27.91916167664671,-456.24,Low,319.24,Medium,350.76,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-10-15,SKU036,Product 036,Furniture,Shelf,27.38,383,135,3,77,129,82.14,518,13.988312636961286,18.91891891891892,-300.86,Low,223.86,Medium,159.14,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-10-15,SKU037,Product 037,Home Decor,Cabinet,26.52,355,687,8,315,644,212.16,1042,13.386123680241328,39.29110105580694,-142.84,Medium,0.0,Low,527.16,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-10-15,SKU038,Product 038,Kitchen,Rug,33.23,159,310,12,56,175,398.76,469,4.78483298224496,14.113752633162806,239.76,High,0.0,Low,454.76,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU039,Product 039,Lighting,Organizer,32.69,93,35,3,17,31,98.07,128,2.844906699296421,3.9155705108595904,5.069999999999993,High,0.0,Low,115.07,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU040,Product 040,Storage,Sofa,25.8,67,29,9,36,93,232.20000000000002,96,2.5968992248062013,3.7209302325581395,165.20000000000002,High,0.0,Low,268.20000000000005,172.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU041,Product 041,Furniture,Chair,25.21,440,40,4,78,139,100.84,480,17.453391511305036,19.040063466878223,-339.15999999999997,Low,261.15999999999997,Medium,178.84,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-10-15,SKU042,Product 042,Home Decor,Table,25.34,90,120,6,41,88,152.04,210,3.5516969218626677,8.287292817679559,62.03999999999999,High,0.0,Low,193.04,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU043,Product 043,Kitchen,Cushion,26.72,559,211,12,142,393,320.64,770,20.92065868263473,28.817365269461078,-238.36,Low,96.36000000000001,Low,462.64,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU044,Product 044,Lighting,Cookware,25.69,223,39,5,55,93,128.45000000000002,262,8.68042039704165,10.198520825223822,-94.54999999999998,Low,39.54999999999998,Low,183.45000000000002,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU045,Product 045,Storage,Lamp,30.57,307,142,4,88,142,122.28,449,10.042525351651946,14.68760222440301,-184.72,Low,96.72,Low,210.28,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU046,Product 046,Furniture,Shelf,30.53,119,182,4,46,96,122.12,301,3.8978054372748114,9.859154929577464,3.1200000000000045,High,0.0,Low,168.12,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU047,Product 047,Home Decor,Cabinet,25.15,201,129,9,44,99,226.35,330,7.992047713717694,13.12127236580517,25.349999999999994,High,0.0,Low,270.35,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-15,SKU048,Product 048,Kitchen,Rug,24.91,106,50,3,22,31,74.73,156,4.25531914893617,6.262545162585307,-31.269999999999996,Low,9.269999999999996,Low,96.73,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-15,SKU049,Product 049,Lighting,Organizer,25.34,780,599,5,206,344,126.7,1379,30.781373322809788,54.41988950276243,-653.3,Low,447.29999999999995,High,332.7,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-15,SKU050,Product 050,Storage,Sofa,25.88,328,525,14,69,316,362.32,853,12.673879443585781,32.95981452859351,34.31999999999999,High,0.0,Low,431.32,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU001,Product 001,Furniture,Chair,26.96,771,147,4,159,289,107.84,918,28.597922848664687,34.05044510385756,-663.16,Low,504.15999999999997,High,266.84000000000003,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-16,SKU002,Product 002,Home Decor,Table,31.7,526,29,3,94,149,95.1,555,16.593059936908517,17.50788643533123,-430.9,Low,336.9,Medium,189.1,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-10-16,SKU003,Product 003,Kitchen,Cushion,30.46,349,12,3,88,123,91.38,361,11.457649376231123,11.851608667104399,-257.62,Low,169.62,Low,179.38,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-16,SKU004,Product 004,Lighting,Cookware,26.19,259,254,6,98,196,157.14000000000001,513,9.889270714012982,19.58762886597938,-101.85999999999999,Low,3.859999999999985,Low,255.14000000000001,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-16,SKU005,Product 005,Storage,Lamp,27.03,471,291,6,129,245,162.18,762,17.425083240843506,28.190899001109877,-308.82,Low,179.82,Low,291.18,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-16,SKU006,Product 006,Furniture,Shelf,27.23,359,485,13,129,340,353.99,844,13.1839882482556,30.995225853837677,-5.009999999999991,Medium,0.0,Low,482.99,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-10-16,SKU007,Product 007,Home Decor,Cabinet,27.52,207,460,8,98,237,220.16,667,7.521802325581396,24.236918604651162,13.159999999999997,High,0.0,Low,318.15999999999997,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU008,Product 008,Kitchen,Rug,25.15,325,155,3,91,161,75.44999999999999,480,12.922465208747516,19.085487077534793,-249.55,Low,158.55,Low,166.45,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-16,SKU009,Product 009,Lighting,Organizer,32.25,75,89,7,63,131,225.75,164,2.3255813953488373,5.0852713178294575,150.75,High,0.0,Low,288.75,125.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU010,Product 010,Storage,Sofa,31.68,83,70,13,22,60,411.84,153,2.619949494949495,4.829545454545455,328.84,High,0.0,Low,433.84,281.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU011,Product 011,Furniture,Chair,25.18,753,269,3,179,247,75.53999999999999,1022,29.904686258935662,40.58776806989675,-677.46,Low,498.46000000000004,High,254.54,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-16,SKU012,Product 012,Home Decor,Table,25.15,47,60,12,16,58,301.79999999999995,107,1.8687872763419484,4.254473161033798,254.79999999999995,High,0.0,Low,317.79999999999995,211.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU013,Product 013,Kitchen,Cushion,25.93,151,95,4,32,61,103.72,246,5.823370613189356,9.487080601619745,-47.28,Low,15.280000000000001,Low,135.72,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-16,SKU014,Product 014,Lighting,Cookware,26.21,309,334,10,130,299,262.1,643,11.789393361312476,24.532621136970622,-46.89999999999998,Medium,0.0,Low,392.1,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-10-16,SKU015,Product 015,Storage,Lamp,25.34,187,245,9,119,265,228.06,432,7.379636937647987,17.048145224940804,41.06,High,0.0,Low,347.06,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU016,Product 016,Furniture,Shelf,34.69,255,187,11,30,129,381.59,442,7.350821562409917,12.741424041510523,126.58999999999997,High,0.0,Low,411.59,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU017,Product 017,Home Decor,Cabinet,33.43,95,26,12,108,274,401.15999999999997,121,2.8417588991923424,3.6195034400239305,306.15999999999997,High,0.0,Low,509.15999999999997,388.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU018,Product 018,Kitchen,Rug,24.7,235,102,8,66,184,197.6,337,9.51417004048583,13.643724696356276,-37.400000000000006,Medium,0.0,Low,263.6,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-10-16,SKU019,Product 019,Lighting,Organizer,24.55,227,114,14,25,126,343.7,341,9.246435845213849,13.890020366598778,116.69999999999999,High,0.0,Low,368.7,28.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU020,Product 020,Storage,Sofa,25.45,1002,353,3,129,227,76.35,1355,39.3713163064833,53.24165029469548,-925.65,Low,796.65,High,205.35,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-16,SKU021,Product 021,Furniture,Chair,25.09,88,97,9,36,88,225.81,185,3.5073734555599843,7.373455559984057,137.81,High,0.0,Low,261.81,77.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU022,Product 022,Home Decor,Table,25.28,95,194,8,76,163,202.24,289,3.757911392405063,11.431962025316455,107.24000000000001,High,0.0,Low,278.24,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU023,Product 023,Kitchen,Cushion,35.64,130,79,12,41,148,427.68,209,3.6475869809203143,5.864197530864198,297.68,High,0.0,Low,468.68,260.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU024,Product 024,Lighting,Cookware,35.89,341,18,14,60,259,502.46000000000004,359,9.501253831150738,10.002786291446085,161.46000000000004,High,0.0,Low,562.46,203.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU025,Product 025,Storage,Lamp,24.03,1124,61,14,121,582,336.42,1185,46.77486475239284,49.313358302122346,-787.5799999999999,Low,666.5799999999999,High,457.42,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-16,SKU026,Product 026,Furniture,Shelf,23.57,160,70,5,31,59,117.85,230,6.788290199406025,9.75816716164616,-42.150000000000006,Low,11.150000000000006,Low,148.85,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-10-16,SKU027,Product 027,Home Decor,Cabinet,24.59,567,103,3,83,133,73.77,670,23.05815372102481,27.246848312322083,-493.23,Low,410.23,High,156.76999999999998,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-10-16,SKU028,Product 028,Kitchen,Rug,25.61,174,55,11,114,337,281.71,229,6.794221007418977,8.941819601718079,107.70999999999998,High,0.0,Low,395.71,167.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU029,Product 029,Lighting,Organizer,25.17,261,520,5,196,329,125.85000000000001,781,10.36948748510131,31.029002781088597,-135.14999999999998,Medium,0.0,Low,321.85,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-10-16,SKU030,Product 030,Storage,Sofa,34.85,166,32,9,43,104,313.65000000000003,198,4.763271162123385,5.681492109038738,147.65000000000003,High,0.0,Low,356.65000000000003,159.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU031,Product 031,Furniture,Chair,35.6,93,40,13,28,113,462.8,133,2.6123595505617976,3.735955056179775,369.8,High,0.0,Low,490.8,358.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-10-16,SKU032,Product 032,Home Decor,Table,23.66,278,214,11,60,185,260.26,492,11.749788672865597,20.794590025359255,-17.74000000000001,Medium,0.0,Low,320.26,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
